Sensor,Date_Time,Date,Time,Count
Waterfront City,2018-12-26 19:00:00,2018-12-26,19,131
New Quay,2018-12-26 19:00:00,2018-12-26,19,524
Flagstaff Station,2018-12-26 19:00:00,2018-12-26,19,NA
Sandridge Bridge,2018-12-26 19:00:00,2018-12-26,19,781
State Library,2018-12-26 19:00:00,2018-12-26,19,1640
Collins St (North),2018-12-26 19:00:00,2018-12-26,19,683
Collins Place (South),2018-12-26 19:00:00,2018-12-26,19,290
Collins Place (North),2018-12-26 19:00:00,2018-12-26,19,68
Chinatown-Swanston St (North),2018-12-26 19:00:00,2018-12-26,19,1443
Chinatown-Lt Bourke St (South),2018-12-26 19:00:00,2018-12-26,19,892
Bourke St-Russell St (West),2018-12-26 19:00:00,2018-12-26,19,1373
Flinders St-Elizabeth St (East),2018-12-26 19:00:00,2018-12-26,19,NA
Spencer St-Collins St (South),2018-12-26 19:00:00,2018-12-26,19,216
Spencer St-Collins St (North),2018-12-26 19:00:00,2018-12-26,19,1040
Melbourne Convention Exhibition Centre,2018-12-26 19:00:00,2018-12-26,19,2112
QV Market-Elizabeth St (West),2018-12-26 19:00:00,2018-12-26,19,565
QV Market-Peel St,2018-12-26 19:00:00,2018-12-26,19,122
The Arts Centre,2018-12-26 19:00:00,2018-12-26,19,649
St Kilda Rd-Alexandra Gardens,2018-12-26 19:00:00,2018-12-26,19,532
Lonsdale St (South),2018-12-26 19:00:00,2018-12-26,19,1200
Lygon St (West),2018-12-26 19:00:00,2018-12-26,19,750
City Square,2018-12-26 19:00:00,2018-12-26,19,NA
Flinders St-Spring St (West),2018-12-26 19:00:00,2018-12-26,19,109
Flinders St-Spark La,2018-12-26 19:00:00,2018-12-26,19,147
Southbank,2018-12-26 19:00:00,2018-12-26,19,3610
Queen St (West),2018-12-26 19:00:00,2018-12-26,19,173
Lygon St (East),2018-12-26 19:00:00,2018-12-26,19,330
Flinders St-Swanston St (West),2018-12-26 19:00:00,2018-12-26,19,717
Alfred Place,2018-12-26 19:00:00,2018-12-26,19,NA
Lonsdale St-Spring St (West),2018-12-26 19:00:00,2018-12-26,19,195
Grattan St-Swanston St (West),2018-12-26 19:00:00,2018-12-26,19,62
Monash Rd-Swanston St (West),2018-12-26 19:00:00,2018-12-26,19,47
Tin Alley-Swanston St (West),2018-12-26 19:00:00,2018-12-26,19,29
Bourke Street Mall (North),2018-12-26 20:00:00,2018-12-26,20,2914
Bourke Street Mall (South),2018-12-26 20:00:00,2018-12-26,20,2325
Melbourne Central,2018-12-26 20:00:00,2018-12-26,20,2086
Town Hall (West),2018-12-26 20:00:00,2018-12-26,20,2212
Princes Bridge,2018-12-26 20:00:00,2018-12-26,20,1920
Flinders Street Station Underpass,2018-12-26 20:00:00,2018-12-26,20,1877
Birrarung Marr,2018-12-26 20:00:00,2018-12-26,20,300
Webb Bridge,2018-12-26 20:00:00,2018-12-26,20,287
Southern Cross Station,2018-12-26 20:00:00,2018-12-26,20,180
Victoria Point,2018-12-26 20:00:00,2018-12-26,20,49
Waterfront City,2018-12-26 20:00:00,2018-12-26,20,205
New Quay,2018-12-26 20:00:00,2018-12-26,20,658
Flagstaff Station,2018-12-26 20:00:00,2018-12-26,20,NA
Sandridge Bridge,2018-12-26 20:00:00,2018-12-26,20,975
State Library,2018-12-26 20:00:00,2018-12-26,20,1401
Collins St (North),2018-12-26 20:00:00,2018-12-26,20,543
Collins Place (South),2018-12-26 20:00:00,2018-12-26,20,158
Collins Place (North),2018-12-26 20:00:00,2018-12-26,20,59
Chinatown-Swanston St (North),2018-12-26 20:00:00,2018-12-26,20,1454
Chinatown-Lt Bourke St (South),2018-12-26 20:00:00,2018-12-26,20,920
Bourke St-Russell St (West),2018-12-26 20:00:00,2018-12-26,20,1358
Flinders St-Elizabeth St (East),2018-12-26 20:00:00,2018-12-26,20,NA
Spencer St-Collins St (South),2018-12-26 20:00:00,2018-12-26,20,262
Spencer St-Collins St (North),2018-12-26 20:00:00,2018-12-26,20,890
Melbourne Convention Exhibition Centre,2018-12-26 20:00:00,2018-12-26,20,2033
QV Market-Elizabeth St (West),2018-12-26 20:00:00,2018-12-26,20,573
QV Market-Peel St,2018-12-26 20:00:00,2018-12-26,20,124
The Arts Centre,2018-12-26 20:00:00,2018-12-26,20,605
St Kilda Rd-Alexandra Gardens,2018-12-26 20:00:00,2018-12-26,20,529
Lonsdale St (South),2018-12-26 20:00:00,2018-12-26,20,1131
Lygon St (West),2018-12-26 20:00:00,2018-12-26,20,847
City Square,2018-12-26 20:00:00,2018-12-26,20,NA
Flinders St-Spring St (West),2018-12-26 20:00:00,2018-12-26,20,82
Flinders St-Spark La,2018-12-26 20:00:00,2018-12-26,20,147
Southbank,2018-12-26 20:00:00,2018-12-26,20,3742
Queen St (West),2018-12-26 20:00:00,2018-12-26,20,123
Lygon St (East),2018-12-26 20:00:00,2018-12-26,20,392
Flinders St-Swanston St (West),2018-12-26 20:00:00,2018-12-26,20,610
Alfred Place,2018-12-26 20:00:00,2018-12-26,20,NA
Lonsdale St-Spring St (West),2018-12-26 20:00:00,2018-12-26,20,152
Grattan St-Swanston St (West),2018-12-26 20:00:00,2018-12-26,20,51
Monash Rd-Swanston St (West),2018-12-26 20:00:00,2018-12-26,20,25
Tin Alley-Swanston St (West),2018-12-26 20:00:00,2018-12-26,20,22
Bourke Street Mall (North),2018-12-26 21:00:00,2018-12-26,21,2650
Bourke Street Mall (South),2018-12-26 21:00:00,2018-12-26,21,1296
Melbourne Central,2018-12-26 21:00:00,2018-12-26,21,2141
Town Hall (West),2018-12-26 21:00:00,2018-12-26,21,2064
Princes Bridge,2018-12-26 21:00:00,2018-12-26,21,1871
Flinders Street Station Underpass,2018-12-26 21:00:00,2018-12-26,21,1614
Birrarung Marr,2018-12-26 21:00:00,2018-12-26,21,194
Webb Bridge,2018-12-26 21:00:00,2018-12-26,21,121
Southern Cross Station,2018-12-26 21:00:00,2018-12-26,21,130
Victoria Point,2018-12-26 21:00:00,2018-12-26,21,65
Waterfront City,2018-12-26 21:00:00,2018-12-26,21,193
New Quay,2018-12-26 21:00:00,2018-12-26,21,648
Flagstaff Station,2018-12-26 21:00:00,2018-12-26,21,NA
Sandridge Bridge,2018-12-26 21:00:00,2018-12-26,21,758
State Library,2018-12-26 21:00:00,2018-12-26,21,1135
Collins St (North),2018-12-26 21:00:00,2018-12-26,21,499
Collins Place (South),2018-12-26 21:00:00,2018-12-26,21,180
Collins Place (North),2018-12-26 21:00:00,2018-12-26,21,83
Chinatown-Swanston St (North),2018-12-26 21:00:00,2018-12-26,21,1332
Chinatown-Lt Bourke St (South),2018-12-26 21:00:00,2018-12-26,21,758
Bourke St-Russell St (West),2018-12-26 21:00:00,2018-12-26,21,1277
Flinders St-Elizabeth St (East),2018-12-26 21:00:00,2018-12-26,21,NA
Spencer St-Collins St (South),2018-12-26 21:00:00,2018-12-26,21,186
Spencer St-Collins St (North),2018-12-26 21:00:00,2018-12-26,21,701
Melbourne Convention Exhibition Centre,2018-12-26 21:00:00,2018-12-26,21,754
QV Market-Elizabeth St (West),2018-12-26 21:00:00,2018-12-26,21,504
QV Market-Peel St,2018-12-26 21:00:00,2018-12-26,21,89
The Arts Centre,2018-12-26 21:00:00,2018-12-26,21,493
St Kilda Rd-Alexandra Gardens,2018-12-26 21:00:00,2018-12-26,21,407
Lonsdale St (South),2018-12-26 21:00:00,2018-12-26,21,1073
Lygon St (West),2018-12-26 21:00:00,2018-12-26,21,910
City Square,2018-12-26 21:00:00,2018-12-26,21,NA
Flinders St-Spring St (West),2018-12-26 21:00:00,2018-12-26,21,82
Flinders St-Spark La,2018-12-26 21:00:00,2018-12-26,21,122
Southbank,2018-12-26 21:00:00,2018-12-26,21,3650
Queen St (West),2018-12-26 21:00:00,2018-12-26,21,105
Lygon St (East),2018-12-26 21:00:00,2018-12-26,21,334
Flinders St-Swanston St (West),2018-12-26 21:00:00,2018-12-26,21,563
Alfred Place,2018-12-26 21:00:00,2018-12-26,21,NA
Lonsdale St-Spring St (West),2018-12-26 21:00:00,2018-12-26,21,126
Grattan St-Swanston St (West),2018-12-26 21:00:00,2018-12-26,21,42
Monash Rd-Swanston St (West),2018-12-26 21:00:00,2018-12-26,21,10
Tin Alley-Swanston St (West),2018-12-26 21:00:00,2018-12-26,21,10
Bourke Street Mall (North),2018-12-26 22:00:00,2018-12-26,22,1701
Bourke Street Mall (South),2018-12-26 22:00:00,2018-12-26,22,585
Melbourne Central,2018-12-26 22:00:00,2018-12-26,22,1757
Town Hall (West),2018-12-26 22:00:00,2018-12-26,22,1429
Princes Bridge,2018-12-26 22:00:00,2018-12-26,22,1440
Flinders Street Station Underpass,2018-12-26 22:00:00,2018-12-26,22,1543
Birrarung Marr,2018-12-26 22:00:00,2018-12-26,22,421
Webb Bridge,2018-12-26 22:00:00,2018-12-26,22,87
Southern Cross Station,2018-12-26 22:00:00,2018-12-26,22,99
Victoria Point,2018-12-26 22:00:00,2018-12-26,22,36
Waterfront City,2018-12-26 22:00:00,2018-12-26,22,108
New Quay,2018-12-26 22:00:00,2018-12-26,22,305
Flagstaff Station,2018-12-26 22:00:00,2018-12-26,22,NA
Sandridge Bridge,2018-12-26 22:00:00,2018-12-26,22,635
State Library,2018-12-26 22:00:00,2018-12-26,22,735
Collins St (North),2018-12-26 22:00:00,2018-12-26,22,206
Collins Place (South),2018-12-26 22:00:00,2018-12-26,22,117
Collins Place (North),2018-12-26 22:00:00,2018-12-26,22,67
Chinatown-Swanston St (North),2018-12-26 22:00:00,2018-12-26,22,1029
Chinatown-Lt Bourke St (South),2018-12-26 22:00:00,2018-12-26,22,518
Bourke St-Russell St (West),2018-12-26 22:00:00,2018-12-26,22,1026
Flinders St-Elizabeth St (East),2018-12-26 22:00:00,2018-12-26,22,NA
Spencer St-Collins St (South),2018-12-26 22:00:00,2018-12-26,22,162
Spencer St-Collins St (North),2018-12-26 22:00:00,2018-12-26,22,625
Melbourne Convention Exhibition Centre,2018-12-26 22:00:00,2018-12-26,22,370
QV Market-Elizabeth St (West),2018-12-26 22:00:00,2018-12-26,22,371
QV Market-Peel St,2018-12-26 22:00:00,2018-12-26,22,92
The Arts Centre,2018-12-26 22:00:00,2018-12-26,22,309
St Kilda Rd-Alexandra Gardens,2018-12-26 22:00:00,2018-12-26,22,284
Lonsdale St (South),2018-12-26 22:00:00,2018-12-26,22,742
Lygon St (West),2018-12-26 22:00:00,2018-12-26,22,729
City Square,2018-12-26 22:00:00,2018-12-26,22,NA
Flinders St-Spring St (West),2018-12-26 22:00:00,2018-12-26,22,66
Flinders St-Spark La,2018-12-26 22:00:00,2018-12-26,22,94
Southbank,2018-12-26 22:00:00,2018-12-26,22,2707
Queen St (West),2018-12-26 22:00:00,2018-12-26,22,97
Lygon St (East),2018-12-26 22:00:00,2018-12-26,22,232
Flinders St-Swanston St (West),2018-12-26 22:00:00,2018-12-26,22,439
Alfred Place,2018-12-26 22:00:00,2018-12-26,22,NA
Lonsdale St-Spring St (West),2018-12-26 22:00:00,2018-12-26,22,65
Grattan St-Swanston St (West),2018-12-26 22:00:00,2018-12-26,22,34
Monash Rd-Swanston St (West),2018-12-26 22:00:00,2018-12-26,22,16
Tin Alley-Swanston St (West),2018-12-26 22:00:00,2018-12-26,22,18
Bourke Street Mall (North),2018-12-26 23:00:00,2018-12-26,23,486
Bourke Street Mall (South),2018-12-26 23:00:00,2018-12-26,23,184
Melbourne Central,2018-12-26 23:00:00,2018-12-26,23,887
Town Hall (West),2018-12-26 23:00:00,2018-12-26,23,553
Princes Bridge,2018-12-26 23:00:00,2018-12-26,23,802
Flinders Street Station Underpass,2018-12-26 23:00:00,2018-12-26,23,1046
Birrarung Marr,2018-12-26 23:00:00,2018-12-26,23,73
Webb Bridge,2018-12-26 23:00:00,2018-12-26,23,32
Southern Cross Station,2018-12-26 23:00:00,2018-12-26,23,40
Victoria Point,2018-12-26 23:00:00,2018-12-26,23,10
Waterfront City,2018-12-26 23:00:00,2018-12-26,23,37
New Quay,2018-12-26 23:00:00,2018-12-26,23,238
Flagstaff Station,2018-12-26 23:00:00,2018-12-26,23,NA
Sandridge Bridge,2018-12-26 23:00:00,2018-12-26,23,465
State Library,2018-12-26 23:00:00,2018-12-26,23,317
Collins St (North),2018-12-26 23:00:00,2018-12-26,23,109
Collins Place (South),2018-12-26 23:00:00,2018-12-26,23,53
Collins Place (North),2018-12-26 23:00:00,2018-12-26,23,37
Chinatown-Swanston St (North),2018-12-26 23:00:00,2018-12-26,23,438
Chinatown-Lt Bourke St (South),2018-12-26 23:00:00,2018-12-26,23,291
Bourke St-Russell St (West),2018-12-26 23:00:00,2018-12-26,23,603
Flinders St-Elizabeth St (East),2018-12-26 23:00:00,2018-12-26,23,NA
Spencer St-Collins St (South),2018-12-26 23:00:00,2018-12-26,23,84
Spencer St-Collins St (North),2018-12-26 23:00:00,2018-12-26,23,408
Melbourne Convention Exhibition Centre,2018-12-26 23:00:00,2018-12-26,23,199
QV Market-Elizabeth St (West),2018-12-26 23:00:00,2018-12-26,23,192
QV Market-Peel St,2018-12-26 23:00:00,2018-12-26,23,28
The Arts Centre,2018-12-26 23:00:00,2018-12-26,23,236
St Kilda Rd-Alexandra Gardens,2018-12-26 23:00:00,2018-12-26,23,119
Lonsdale St (South),2018-12-26 23:00:00,2018-12-26,23,425
Lygon St (West),2018-12-26 23:00:00,2018-12-26,23,424
City Square,2018-12-26 23:00:00,2018-12-26,23,NA
Flinders St-Spring St (West),2018-12-26 23:00:00,2018-12-26,23,27
Flinders St-Spark La,2018-12-26 23:00:00,2018-12-26,23,41
Southbank,2018-12-26 23:00:00,2018-12-26,23,1191
Queen St (West),2018-12-26 23:00:00,2018-12-26,23,56
Lygon St (East),2018-12-26 23:00:00,2018-12-26,23,101
Flinders St-Swanston St (West),2018-12-26 23:00:00,2018-12-26,23,242
Alfred Place,2018-12-26 23:00:00,2018-12-26,23,NA
Lonsdale St-Spring St (West),2018-12-26 23:00:00,2018-12-26,23,29
Grattan St-Swanston St (West),2018-12-26 23:00:00,2018-12-26,23,28
Monash Rd-Swanston St (West),2018-12-26 23:00:00,2018-12-26,23,3
Tin Alley-Swanston St (West),2018-12-26 23:00:00,2018-12-26,23,9
Bourke Street Mall (North),2018-12-27 00:00:00,2018-12-27,0,170
Bourke Street Mall (South),2018-12-27 00:00:00,2018-12-27,0,99
Melbourne Central,2018-12-27 00:00:00,2018-12-27,0,462
Town Hall (West),2018-12-27 00:00:00,2018-12-27,0,206
Princes Bridge,2018-12-27 00:00:00,2018-12-27,0,342
Flinders Street Station Underpass,2018-12-27 00:00:00,2018-12-27,0,388
Birrarung Marr,2018-12-27 00:00:00,2018-12-27,0,32
Webb Bridge,2018-12-27 00:00:00,2018-12-27,0,26
Southern Cross Station,2018-12-27 00:00:00,2018-12-27,0,30
Victoria Point,2018-12-27 00:00:00,2018-12-27,0,23
Waterfront City,2018-12-27 00:00:00,2018-12-27,0,51
New Quay,2018-12-27 00:00:00,2018-12-27,0,87
Flagstaff Station,2018-12-27 00:00:00,2018-12-27,0,NA
Sandridge Bridge,2018-12-27 00:00:00,2018-12-27,0,168
State Library,2018-12-27 00:00:00,2018-12-27,0,142
Collins St (North),2018-12-27 00:00:00,2018-12-27,0,29
Collins Place (South),2018-12-27 00:00:00,2018-12-27,0,21
Collins Place (North),2018-12-27 00:00:00,2018-12-27,0,19
Chinatown-Swanston St (North),2018-12-27 00:00:00,2018-12-27,0,217
Chinatown-Lt Bourke St (South),2018-12-27 00:00:00,2018-12-27,0,131
Bourke St-Russell St (West),2018-12-27 00:00:00,2018-12-27,0,335
Flinders St-Elizabeth St (East),2018-12-27 00:00:00,2018-12-27,0,NA
Spencer St-Collins St (South),2018-12-27 00:00:00,2018-12-27,0,96
Spencer St-Collins St (North),2018-12-27 00:00:00,2018-12-27,0,191
Melbourne Convention Exhibition Centre,2018-12-27 00:00:00,2018-12-27,0,93
QV Market-Elizabeth St (West),2018-12-27 00:00:00,2018-12-27,0,147
QV Market-Peel St,2018-12-27 00:00:00,2018-12-27,0,20
The Arts Centre,2018-12-27 00:00:00,2018-12-27,0,136
St Kilda Rd-Alexandra Gardens,2018-12-27 00:00:00,2018-12-27,0,56
Lonsdale St (South),2018-12-27 00:00:00,2018-12-27,0,214
Lygon St (West),2018-12-27 00:00:00,2018-12-27,0,205
City Square,2018-12-27 00:00:00,2018-12-27,0,NA
Flinders St-Spring St (West),2018-12-27 00:00:00,2018-12-27,0,14
Flinders St-Spark La,2018-12-27 00:00:00,2018-12-27,0,15
Southbank,2018-12-27 00:00:00,2018-12-27,0,562
Queen St (West),2018-12-27 00:00:00,2018-12-27,0,25
Lygon St (East),2018-12-27 00:00:00,2018-12-27,0,19
Flinders St-Swanston St (West),2018-12-27 00:00:00,2018-12-27,0,114
Alfred Place,2018-12-27 00:00:00,2018-12-27,0,NA
Lonsdale St-Spring St (West),2018-12-27 00:00:00,2018-12-27,0,30
Grattan St-Swanston St (West),2018-12-27 00:00:00,2018-12-27,0,5
Monash Rd-Swanston St (West),2018-12-27 00:00:00,2018-12-27,0,5
Tin Alley-Swanston St (West),2018-12-27 00:00:00,2018-12-27,0,2
Bourke Street Mall (North),2018-12-27 01:00:00,2018-12-27,1,67
Bourke Street Mall (South),2018-12-27 01:00:00,2018-12-27,1,66
Melbourne Central,2018-12-27 01:00:00,2018-12-27,1,229
Town Hall (West),2018-12-27 01:00:00,2018-12-27,1,124
Princes Bridge,2018-12-27 01:00:00,2018-12-27,1,144
Flinders Street Station Underpass,2018-12-27 01:00:00,2018-12-27,1,168
Birrarung Marr,2018-12-27 01:00:00,2018-12-27,1,12
Webb Bridge,2018-12-27 01:00:00,2018-12-27,1,13
Southern Cross Station,2018-12-27 01:00:00,2018-12-27,1,20
Victoria Point,2018-12-27 01:00:00,2018-12-27,1,9
Waterfront City,2018-12-27 01:00:00,2018-12-27,1,18
New Quay,2018-12-27 01:00:00,2018-12-27,1,24
Flagstaff Station,2018-12-27 01:00:00,2018-12-27,1,NA
Sandridge Bridge,2018-12-27 01:00:00,2018-12-27,1,60
State Library,2018-12-27 01:00:00,2018-12-27,1,87
Collins St (North),2018-12-27 01:00:00,2018-12-27,1,28
Collins Place (South),2018-12-27 01:00:00,2018-12-27,1,13
Collins Place (North),2018-12-27 01:00:00,2018-12-27,1,15
Chinatown-Swanston St (North),2018-12-27 01:00:00,2018-12-27,1,84
Chinatown-Lt Bourke St (South),2018-12-27 01:00:00,2018-12-27,1,56
Bourke St-Russell St (West),2018-12-27 01:00:00,2018-12-27,1,192
Flinders St-Elizabeth St (East),2018-12-27 01:00:00,2018-12-27,1,NA
Spencer St-Collins St (South),2018-12-27 01:00:00,2018-12-27,1,34
Spencer St-Collins St (North),2018-12-27 01:00:00,2018-12-27,1,62
Melbourne Convention Exhibition Centre,2018-12-27 01:00:00,2018-12-27,1,49
QV Market-Elizabeth St (West),2018-12-27 01:00:00,2018-12-27,1,79
QV Market-Peel St,2018-12-27 01:00:00,2018-12-27,1,14
The Arts Centre,2018-12-27 01:00:00,2018-12-27,1,43
St Kilda Rd-Alexandra Gardens,2018-12-27 01:00:00,2018-12-27,1,44
Lonsdale St (South),2018-12-27 01:00:00,2018-12-27,1,175
Lygon St (West),2018-12-27 01:00:00,2018-12-27,1,61
City Square,2018-12-27 01:00:00,2018-12-27,1,NA
Flinders St-Spring St (West),2018-12-27 01:00:00,2018-12-27,1,11
Flinders St-Spark La,2018-12-27 01:00:00,2018-12-27,1,16
Southbank,2018-12-27 01:00:00,2018-12-27,1,191
Queen St (West),2018-12-27 01:00:00,2018-12-27,1,26
Lygon St (East),2018-12-27 01:00:00,2018-12-27,1,14
Flinders St-Swanston St (West),2018-12-27 01:00:00,2018-12-27,1,62
Alfred Place,2018-12-27 01:00:00,2018-12-27,1,NA
Lonsdale St-Spring St (West),2018-12-27 01:00:00,2018-12-27,1,19
Grattan St-Swanston St (West),2018-12-27 01:00:00,2018-12-27,1,4
Monash Rd-Swanston St (West),2018-12-27 01:00:00,2018-12-27,1,NA
Tin Alley-Swanston St (West),2018-12-27 01:00:00,2018-12-27,1,NA
Bourke Street Mall (North),2018-12-27 02:00:00,2018-12-27,2,39
Bourke Street Mall (South),2018-12-27 02:00:00,2018-12-27,2,22
Melbourne Central,2018-12-27 02:00:00,2018-12-27,2,112
Town Hall (West),2018-12-27 02:00:00,2018-12-27,2,44
Princes Bridge,2018-12-27 02:00:00,2018-12-27,2,70
Flinders Street Station Underpass,2018-12-27 02:00:00,2018-12-27,2,59
Birrarung Marr,2018-12-27 02:00:00,2018-12-27,2,9
Webb Bridge,2018-12-27 02:00:00,2018-12-27,2,4
Southern Cross Station,2018-12-27 02:00:00,2018-12-27,2,11
Victoria Point,2018-12-27 02:00:00,2018-12-27,2,14
Waterfront City,2018-12-27 02:00:00,2018-12-27,2,1
New Quay,2018-12-27 02:00:00,2018-12-27,2,5
Flagstaff Station,2018-12-27 02:00:00,2018-12-27,2,NA
Sandridge Bridge,2018-12-27 02:00:00,2018-12-27,2,48
State Library,2018-12-27 02:00:00,2018-12-27,2,50
Collins St (North),2018-12-27 02:00:00,2018-12-27,2,20
Collins Place (South),2018-12-27 02:00:00,2018-12-27,2,10
Collins Place (North),2018-12-27 02:00:00,2018-12-27,2,4
Chinatown-Swanston St (North),2018-12-27 02:00:00,2018-12-27,2,49
Chinatown-Lt Bourke St (South),2018-12-27 02:00:00,2018-12-27,2,41
Bourke St-Russell St (West),2018-12-27 02:00:00,2018-12-27,2,101
Flinders St-Elizabeth St (East),2018-12-27 02:00:00,2018-12-27,2,NA
Spencer St-Collins St (South),2018-12-27 02:00:00,2018-12-27,2,9
Spencer St-Collins St (North),2018-12-27 02:00:00,2018-12-27,2,32
Melbourne Convention Exhibition Centre,2018-12-27 02:00:00,2018-12-27,2,20
QV Market-Elizabeth St (West),2018-12-27 02:00:00,2018-12-27,2,61
QV Market-Peel St,2018-12-27 02:00:00,2018-12-27,2,10
The Arts Centre,2018-12-27 02:00:00,2018-12-27,2,41
St Kilda Rd-Alexandra Gardens,2018-12-27 02:00:00,2018-12-27,2,14
Lonsdale St (South),2018-12-27 02:00:00,2018-12-27,2,104
Lygon St (West),2018-12-27 02:00:00,2018-12-27,2,18
City Square,2018-12-27 02:00:00,2018-12-27,2,NA
Flinders St-Spring St (West),2018-12-27 02:00:00,2018-12-27,2,4
Flinders St-Spark La,2018-12-27 02:00:00,2018-12-27,2,3
Southbank,2018-12-27 02:00:00,2018-12-27,2,63
Queen St (West),2018-12-27 02:00:00,2018-12-27,2,10
Lygon St (East),2018-12-27 02:00:00,2018-12-27,2,5
Flinders St-Swanston St (West),2018-12-27 02:00:00,2018-12-27,2,45
Alfred Place,2018-12-27 02:00:00,2018-12-27,2,NA
Lonsdale St-Spring St (West),2018-12-27 02:00:00,2018-12-27,2,9
Grattan St-Swanston St (West),2018-12-27 02:00:00,2018-12-27,2,4
Monash Rd-Swanston St (West),2018-12-27 02:00:00,2018-12-27,2,1
Tin Alley-Swanston St (West),2018-12-27 02:00:00,2018-12-27,2,2
Bourke Street Mall (North),2018-12-27 03:00:00,2018-12-27,3,13
Bourke Street Mall (South),2018-12-27 03:00:00,2018-12-27,3,7
Melbourne Central,2018-12-27 03:00:00,2018-12-27,3,57
Town Hall (West),2018-12-27 03:00:00,2018-12-27,3,47
Princes Bridge,2018-12-27 03:00:00,2018-12-27,3,47
Flinders Street Station Underpass,2018-12-27 03:00:00,2018-12-27,3,36
Birrarung Marr,2018-12-27 03:00:00,2018-12-27,3,10
Webb Bridge,2018-12-27 03:00:00,2018-12-27,3,6
Southern Cross Station,2018-12-27 03:00:00,2018-12-27,3,5
Victoria Point,2018-12-27 03:00:00,2018-12-27,3,NA
Waterfront City,2018-12-27 03:00:00,2018-12-27,3,1
New Quay,2018-12-27 03:00:00,2018-12-27,3,4
Flagstaff Station,2018-12-27 03:00:00,2018-12-27,3,NA
Sandridge Bridge,2018-12-27 03:00:00,2018-12-27,3,25
State Library,2018-12-27 03:00:00,2018-12-27,3,16
Collins St (North),2018-12-27 03:00:00,2018-12-27,3,17
Collins Place (South),2018-12-27 03:00:00,2018-12-27,3,8
Collins Place (North),2018-12-27 03:00:00,2018-12-27,3,5
Chinatown-Swanston St (North),2018-12-27 03:00:00,2018-12-27,3,22
Chinatown-Lt Bourke St (South),2018-12-27 03:00:00,2018-12-27,3,45
